PersonToPositionID,PersonID,PositionID,KnessetNum,GovMinistryID,GovMinistryName,DutyDesc,FactionID,FactionName,GovernmentNum,CommitteeID,CommitteeName,StartDate,FinishDate,IsCurrent,LastUpdatedDate
7288,2415,54,5,,,,261,אחדות העבודה - פועלי ציון,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7289,2142,54,5,,,,261,אחדות העבודה - פועלי ציון,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7290,2170,54,5,,,,261,אחדות העבודה - פועלי ציון,,,,1965-05-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7293,2404,54,5,,,,263,פועלי אגודת ישראל,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
14379,4399,42,17,,,,,,,408,משותפת מדע-פנים לנושא היערכות לרעידת אדמה בישראל,2007-02-26 00:00:00,2007-09-27 00:00:00,False,2015-03-20 12:03:11
14380,1067,42,17,,,,,,,408,משותפת מדע-פנים לנושא היערכות לרעידת אדמה בישראל,2007-02-26 00:00:00,2007-07-16 00:00:00,False,2015-03-20 12:03:11
14381,4414,42,17,,,,,,,408,משותפת מדע-פנים לנושא היערכות לרעידת אדמה בישראל,2007-02-26 00:00:00,2008-07-31 00:00:00,False,2015-03-20 12:03:11
14382,4409,42,17,,,,,,,408,משותפת מדע-פנים לנושא היערכות לרעידת אדמה בישראל,2007-02-26 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
14401,7035,67,17,,,,,,,193,החוץ והבטחון,2007-08-20 00:00:00,2007-10-30 00:00:00,False,2015-03-20 12:03:11
16227,467,42,18,,,,,,,672,"ו.משותפת של ועדת החו""ב וועדת הכספים לתקציב הביטחון",2009-06-02 00:00:00,2010-11-09 00:00:00,False,2015-03-20 12:03:11
16767,12935,66,18,,,,,,,694,משותפת פנים-עבודה לנושא סביבה ובריאות,2009-10-27 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16768,12952,66,18,,,,,,,694,משותפת פנים-עבודה לנושא סביבה ובריאות,2009-10-27 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16770,1026,66,18,,,,,,,699,ועדת המשנה לגיבוש כללי אתיקה לחברי הכנסת,2009-12-07 00:00:00,2010-02-24 00:00:00,False,2015-03-20 12:03:11
16773,560,42,18,,,,,,,699,ועדת המשנה לגיבוש כללי אתיקה לחברי הכנסת,2009-12-07 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16774,4419,42,18,,,,,,,699,ועדת המשנה לגיבוש כללי אתיקה לחברי הכנסת,2009-12-07 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16775,6076,42,18,,,,,,,699,ועדת המשנה לגיבוש כללי אתיקה לחברי הכנסת,2009-12-07 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
7296,2509,54,5,,,,265,המפלגה הקומוניסטית הישראלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7297,2318,54,5,,,,265,המפלגה הקומוניסטית הישראלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7298,2319,54,5,,,,265,המפלגה הקומוניסטית הישראלית,,,,1961-09-04 00:00:00,1961-10-09 00:00:00,False,2015-03-20 12:03:09
7299,2344,54,5,,,,265,המפלגה הקומוניסטית הישראלית,,,,1961-10-09 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7303,2187,54,5,,,,269,חזית דתית לאומית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
10924,2396,42,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10925,2355,42,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10926,2494,66,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10928,2536,42,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10929,2564,66,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10930,2165,42,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10931,2365,42,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10932,2330,42,5,,,,,,,278,השירותים הציבוריים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
18324,23598,42,20,,,,,,,986,הוועדה המשותפת לוועדת הפנים והגנת הסביבה ולוועדת הכלכלה לדיון בהצעת חוק המים (תיקון מס' 27),2015-03-15 00:00:00,,True,2016-03-15 13:08:06
14394,1034,42,17,,,,,,,417,ועדת משנה לקידום התחרות בענף הסלולר,2007-08-07 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
14423,4635,42,18,,,,,,,653,הכספים,2009-03-09 00:00:00,2009-12-14 00:00:00,False,2015-03-20 12:03:11
14424,4400,66,18,,,,,,,653,הכספים,2009-03-09 00:00:00,2009-07-20 00:00:00,False,2015-03-20 12:03:11
14425,12937,42,18,,,,,,,654,הכלכלה,2009-05-04 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
14426,4412,42,18,,,,,,,654,הכלכלה,2009-05-04 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
14427,12938,42,18,,,,,,,654,הכלכלה,2009-05-04 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
14428,557,42,18,,,,,,,654,הכלכלה,2009-05-04 00:00:00,2012-12-09 00:00:00,False,2015-03-20 12:03:11
15468,433,67,18,,,,,,,654,הכלכלה,2012-03-21 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16300,23556,42,19,,,,,,,850,"החינוך, התרבות והספורט",2013-04-09 00:00:00,2013-05-21 00:00:00,False,2015-03-20 12:03:11
16811,12948,66,18,,,,,,,840,ועדת משנה לנושאי חינוך,2012-05-21 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16812,12954,66,18,,,,,,,840,ועדת משנה לנושאי חינוך,2012-05-21 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
16813,2291,41,19,,,,,,,870,"ועדה משותפת (חו""ב-חוקה) לבחינת הצורך להכריז על מצב חירום",2013-06-17 00:00:00,2015-01-01 00:00:00,False,2015-03-20 12:03:11
7305,2615,54,5,,,,269,חזית דתית לאומית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7306,2632,54,5,,,,269,חזית דתית לאומית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7307,2325,54,5,,,,269,חזית דתית לאומית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7309,2349,54,5,,,,269,חזית דתית לאומית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7310,2621,54,5,,,,269,חזית דתית לאומית,,,,1962-11-08 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7311,2478,54,5,,,,269,חזית דתית לאומית,,,,1961-09-04 00:00:00,1962-11-08 00:00:00,False,2015-03-20 12:03:09
11005,2549,42,6,,,,,,,373,החוקה חוק ומשפט,1965-11-23 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:11
11006,2480,42,6,,,,,,,373,החוקה חוק ומשפט,1965-11-23 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:11
11007,2465,42,14,,,,,,,368,החוקה חוק ומשפט,1997-03-18 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
11011,2499,42,6,,,,,,,351,החינוך והתרבות,1965-11-23 00:00:00,1968-12-09 00:00:00,False,2015-03-20 12:03:11
11012,2393,42,6,,,,,,,351,החינוך והתרבות,1965-11-23 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:11
11013,2564,66,6,,,,,,,351,החינוך והתרבות,1965-11-23 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:11
16814,23638,42,19,,,,,,,856,"ועדת העלייה, הקליטה והתפוצות",2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16815,23534,42,19,,,,,,,856,"ועדת העלייה, הקליטה והתפוצות",2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16816,4419,42,19,,,,,,,856,"ועדת העלייה, הקליטה והתפוצות",2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16817,490,42,19,,,,,,,856,"ועדת העלייה, הקליטה והתפוצות",2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14476,9615,42,19,,,,,,,885,"ו.משותפת (חינוך - עליה) לדיון בהצ""ח הרשות לשימור מורשת ישראל",2013-11-27 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14477,23532,42,19,,,,,,,891,ועדת המשנה לפריפריה והתיישבות,2013-06-24 00:00:00,2013-06-24 00:00:00,False,2015-03-20 12:03:11
15525,2222,41,9,,,,,,,389,הכנסת,1977-07-20 00:00:00,1980-03-11 00:00:00,False,2015-03-20 12:03:11
16297,23557,42,19,,,,,,,850,"החינוך, התרבות והספורט",2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
18027,4416,42,20,,,,,,,973,"הוועדה המשותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השנייה לטלוויזיה ורדיו",2015-11-09 00:00:00,,True,2015-11-10 09:49:07
14478,23532,41,19,,,,,,,891,ועדת המשנה לפריפריה והתיישבות,2013-06-24 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
18486,12938,41,20,,,,,,,1005,ועדת המשנה לענייני תכנון ובנייה ברשויות הדרוזיות,2016-06-15 00:00:00,,True,2016-06-20 13:13:02
18497,965,49,20,51,הכלכלה והתעשייה,,,,34,,,2015-11-03 00:00:00,2016-02-01 00:00:00,False,2017-01-24 11:27:55
7314,2586,54,5,,,,269,חזית דתית לאומית,,,,1963-04-02 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
11178,2341,42,9,,,,,,,271,הכלכלה,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11182,2120,42,9,,,,,,,271,הכלכלה,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11199,2625,42,9,,,,,,,376,החוקה חוק ומשפט,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
16301,478,42,19,,,,,,,847,ועדת החוץ והביטחון,2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16307,4412,67,19,,,,,,,847,ועדת החוץ והביטחון,2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
7315,2245,54,5,,,,271,המפלגה הליברלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7323,2609,54,5,,,,271,המפלגה הליברלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
14479,23591,42,19,,,,,,,891,ועדת המשנה לפריפריה והתיישבות,2013-09-10 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14480,528,42,19,,,,,,,891,ועדת המשנה לפריפריה והתיישבות,2013-09-10 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14481,23600,42,19,,,,,,,893,ועדת המשנה לעניינים חסויים לסעיף 5 לחוק הכנסת (ביטחוני),2013-12-30 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14482,528,42,19,,,,,,,893,ועדת המשנה לעניינים חסויים לסעיף 5 לחוק הכנסת (ביטחוני),2013-12-30 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14483,23566,66,19,,,,,,,893,ועדת המשנה לעניינים חסויים לסעיף 5 לחוק הכנסת (ביטחוני),2013-12-30 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14484,23556,42,19,,,,,,,896,ו.משותפת (כלכלה - קידום מעמד האישה) בהתאם לחוק זכויות הדייר בדיור הציבורי,2014-01-22 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16310,1025,67,19,,,,,,,847,ועדת החוץ והביטחון,2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16851,4419,42,19,,,,,,,873,ועדה משותפת (חוקה-כספים) לחוק נכסים של נספי השואה,2013-06-17 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16852,23591,42,19,,,,,,,873,ועדה משותפת (חוקה-כספים) לחוק נכסים של נספי השואה,2013-06-17 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16853,476,42,19,,,,,,,873,ועדה משותפת (חוקה-כספים) לחוק נכסים של נספי השואה,2013-06-17 00:00:00,2014-06-11 00:00:00,False,2015-03-20 12:03:11
16854,23532,42,19,,,,,,,873,ועדה משותפת (חוקה-כספים) לחוק נכסים של נספי השואה,2013-06-17 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16855,12936,42,19,,,,,,,849,הוועדה לענייני ביקורת המדינה,2013-06-24 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16856,23566,66,19,,,,,,,873,ועדה משותפת (חוקה-כספים) לחוק נכסים של נספי השואה,2013-07-03 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16857,23639,42,19,,,,,,,877,ועדת המשנה לתקנות ניירות ערך זירת סוחר לחשבונו העצמי,2013-06-24 00:00:00,2013-06-24 00:00:00,False,2015-03-20 12:03:11
16858,23639,41,19,,,,,,,877,ועדת המשנה לתקנות ניירות ערך זירת סוחר לחשבונו העצמי,2013-06-24 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16860,12938,42,19,,,,,,,877,ועדת המשנה לתקנות ניירות ערך זירת סוחר לחשבונו העצמי,2013-07-31 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
7324,2400,54,5,,,,271,המפלגה הליברלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7329,2585,54,5,,,,271,המפלגה הליברלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7330,2655,54,5,,,,271,המפלגה הליברלית,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:09
7339,2673,54,6,,,,279,מפלגת הפועלים המאוחדת,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7340,2260,54,6,,,,283,אגודת ישראל,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7341,2431,54,6,,,,283,אגודת ישראל,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7342,2427,54,6,,,,283,אגודת ישראל,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7343,2549,54,6,,,,283,אגודת ישראל,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7345,2480,54,6,,,,285,הקידמה והפיתוח,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
16322,1025,66,19,,,,,,,849,הוועדה לענייני ביקורת המדינה,2013-04-09 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
7358,2628,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7366,2470,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1966-10-16 00:00:00,False,2015-03-20 12:03:09
7367,2471,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7368,2512,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
11200,2222,42,9,,,,,,,376,החוקה חוק ומשפט,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11206,2466,42,9,,,,,,,376,החוקה חוק ומשפט,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11207,2638,66,9,,,,,,,376,החוקה חוק ומשפט,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11209,2292,42,9,,,,,,,376,החוקה חוק ומשפט,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11212,862,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11213,2469,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11215,2370,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1979-01-12 00:00:00,False,2015-03-20 12:03:11
11216,2296,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
14133,861,42,12,,,,,,,380,הכנסת,1990-10-29 00:00:00,1992-06-02 00:00:00,False,2015-03-20 12:03:11
14491,23601,42,19,,,,,,,906,"ו. משותפת (עליה-חו""ב) לנושא העדר התייחסות למאבק הפליטים היהודים",2014-05-19 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14492,476,42,19,,,,,,,906,"ו. משותפת (עליה-חו""ב) לנושא העדר התייחסות למאבק הפליטים היהודים",2014-05-19 00:00:00,2014-06-11 00:00:00,False,2015-03-20 12:03:11
14493,445,42,19,,,,,,,906,"ו. משותפת (עליה-חו""ב) לנושא העדר התייחסות למאבק הפליטים היהודים",2014-05-19 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14494,23640,42,19,,,,,,,906,"ו. משותפת (עליה-חו""ב) לנושא העדר התייחסות למאבק הפליטים היהודים",2014-05-19 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14497,23532,42,19,,,,,,,905,ועדת משנה לעניין חופי רחצה,2013-02-05 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14499,4409,42,19,,,,,,,846,ועדת הכספים,2014-11-03 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16323,23556,42,19,,,,,,,849,הוועדה לענייני ביקורת המדינה,2013-04-09 00:00:00,2013-05-13 00:00:00,False,2015-03-20 12:03:11
16324,23640,42,19,,,,,,,849,הוועדה לענייני ביקורת המדינה,2013-04-09 00:00:00,2013-06-05 00:00:00,False,2015-03-20 12:03:11
16861,23532,42,19,,,,,,,877,ועדת המשנה לתקנות ניירות ערך זירת סוחר לחשבונו העצמי,2013-07-31 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16862,23567,42,19,,,,,,,877,ועדת המשנה לתקנות ניירות ערך זירת סוחר לחשבונו העצמי,2013-07-31 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16864,23592,42,19,,,,,,,878,ועדת משנה למאבק בתאונות דרכים,2013-08-28 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16866,1068,42,19,,,,,,,879,ועדת המשנה לעניינים חסויים (תקציב שירות הביטחון),2013-10-01 00:00:00,2013-10-01 00:00:00,False,2015-03-20 12:03:11
18034,30121,42,20,,,,,,,973,"הוועדה המשותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השנייה לטלוויזיה ורדיו",2015-11-09 00:00:00,,True,2015-11-10 09:51:46
18051,1037,39,20,137,ההסברה,שר ההסברה והתפוצות,,,34,,,2015-05-14 00:00:00,,True,2015-12-01 10:49:01
18853,1057,42,20,,,,,,,2017,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת העבודה, הרווחה והבריאות לדיון בפרק ה', סעיף 44 (הוראות לעניין פרישה משירות קבע ופנסיית גישור) ובפרק ה', סעיפים 45-56 (יישום המלצת ועדת גורן) בהצעת חוק ההתייעלות הכלכלית",2016-11-09 00:00:00,,True,2016-11-10 08:51:25
18854,503,42,20,,,,,,,2017,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת העבודה, הרווחה והבריאות לדיון בפרק ה', סעיף 44 (הוראות לעניין פרישה משירות קבע ופנסיית גישור) ובפרק ה', סעיפים 45-56 (יישום המלצת ועדת גורן) בהצעת חוק ההתייעלות הכלכלית",2016-11-09 00:00:00,,True,2016-11-10 08:51:48
7369,2554,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7370,2609,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7371,2637,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7372,2675,54,6,,,,287,גוש תנועת החרות-מפלגה ליברלית,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
11217,2487,66,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11219,2139,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11220,2523,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
11221,523,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
14205,2262,42,12,,,,,,,318,הכספים,1989-01-23 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
16867,1068,41,19,,,,,,,879,ועדת המשנה לעניינים חסויים (תקציב שירות הביטחון),2013-10-01 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
18700,4395,41,20,,,,,,,1004,"ועדת המשנה לעניין קצא""א",2016-05-18 00:00:00,,True,2016-09-19 11:08:51
18855,23553,66,20,,,,,,,2017,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת העבודה, הרווחה והבריאות לדיון בפרק ה', סעיף 44 (הוראות לעניין פרישה משירות קבע ופנסיית גישור) ובפרק ה', סעיפים 45-56 (יישום המלצת ועדת גורן) בהצעת חוק ההתייעלות הכלכלית",2016-11-09 00:00:00,,True,2016-11-10 08:52:23
7402,2171,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7403,2423,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7404,2448,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7405,2212,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7406,2224,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
11222,2334,42,9,,,,,,,354,החינוך והתרבות,1977-06-28 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:11
12120,430,42,14,,,,,,,238,החוץ והבטחון,1996-07-03 00:00:00,1999-01-25 00:00:00,False,2015-03-20 12:03:11
14206,2294,42,12,,,,,,,318,הכספים,1989-01-23 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
14319,23551,66,19,,,,,,,882,ועדה משותפת (חוקה - כנסת) להצעות חוק יסוד: משאל עם,2013-11-04 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
14391,6076,42,17,,,,,,,217,"לביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",2006-01-02 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
14402,1033,42,17,,,,,,,190,הכנסת,2007-10-22 00:00:00,2008-07-30 00:00:00,False,2015-03-20 12:03:11
16359,4217,66,17,,,,,,,200,הפנים והגנת הסביבה,2007-03-21 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16360,4406,42,17,,,,,,,232,"ו. משנה להסדרת עיסוק במקצועות רפואיים, פרה רפואיים",2006-04-17 00:00:00,2008-12-14 00:00:00,False,2015-03-20 12:03:11
16361,7035,42,17,,,,,,,416,ועדת משנה לנושא תפיסת המיגון בהערכות לרעידות אדמה,2007-10-30 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16362,4407,42,17,,,,,,,424,"משותפת חינוך-כספים לדיון בפרק י""ט סעיפים - 128-130",2007-12-03 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16363,445,42,17,,,,,,,190,הכנסת,2008-02-13 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16364,462,42,17,,,,,,,438,ועדת משנה לנושא אינטרנט וטכנולוגיית המידע,2007-12-26 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16365,462,41,17,,,,,,,438,ועדת משנה לנושא אינטרנט וטכנולוגיית המידע,2007-12-26 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16366,4403,42,17,,,,,,,198,"העבודה, הרווחה והבריאות",2008-04-02 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:11
16868,478,42,19,,,,,,,857,ועדת המדע והטכנולוגיה,2013-11-04 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16869,23641,42,19,,,,,,,878,ועדת משנה למאבק בתאונות דרכים,2013-08-28 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
16872,23567,42,19,,,,,,,887,ועדת המשנה לשילוב ענף ההיי-טק בכלכלה ובהכנסות המדינה,2013-11-04 00:00:00,2013-11-04 00:00:00,False,2015-03-20 12:03:11
16873,23567,67,19,,,,,,,846,ועדת הכספים,2013-12-24 00:00:00,2014-07-02 00:00:00,False,2015-03-20 12:03:11
18099,30057,42,20,,,,,,,976,"הוועדה המשותפת לוועדת העבודה, הרווחה והבריאות ולוועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד–2014",2015-12-30 00:00:00,,True,2015-12-30 13:48:49
18578,23573,42,20,,,,,,,957,ועדת המשנה לבטיחות בדרכים,2015-12-21 00:00:00,,True,2016-08-07 13:04:21
18580,30084,42,20,,,,,,,957,ועדת המשנה לבטיחות בדרכים,2015-12-21 00:00:00,,True,2016-08-07 13:05:37
7407,2227,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7408,2488,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7409,2499,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1968-12-09 00:00:00,False,2015-03-20 12:03:09
7410,2257,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
7411,2513,54,6,,,,299,המערך,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
